transaction_id,date,category,amount
1016,2023-02-08 04:54:41 +0000,Market,0.8
1017,2023-02-08 09:28:07 +0000,Business lunch,10.0
1018,2023-02-08 15:24:19 +0000,Transport,5.0
1019,2023-02-08 15:24:26 +0000,Coffe,7.17
1020,2023-02-08 16:06:36 +0000,Market,4.72
1021,2023-02-08 16:09:58 +0000,Health,18.0
1022,2023-02-09 08:31:40 +0000,Taxi,1.0
1023,2023-02-09 09:52:40 +0000,Business lunch,8.4
1024,2023-02-09 14:55:05 +0000,Clothing,40.0
1025,2023-02-09 16:04:31 +0000,Coffe,3.12
1026,2023-02-09 16:54:03 +0000,Market,4.44
1027,2023-02-10 07:05:50 +0000,Market,0.6
1028,2023-02-10 10:13:48 +0000,Business lunch,10.0
1029,2023-02-10 14:22:20 +0000,Market,1.0
1030,2023-02-10 16:54:18 +0000,Coffe,3.12
1031,2023-02-10 17:13:02 +0000,Clothing,17.0
1032,2023-02-10 17:18:02 +0000,Restuarant,10.5
1033,2023-02-10 17:27:47 +0000,Market,1.0
1034,2023-02-11 10:25:18 +0000,Coffe,5.5
1035,2023-02-11 13:23:43 +0000,Restuarant,5.3
1036,2023-02-12 18:08:00 +0000,joy,120.0
1037,2023-02-13 09:46:37 +0000,Business lunch,8.4
1038,2023-02-13 15:13:05 +0000,Sport,30.0
1039,2023-02-13 15:25:27 +0000,Market,0.5
1040,2023-02-13 15:25:42 +0000,Market,0.44
1041,2023-02-13 16:50:23 +0000,Communal,181.0
1042,2023-02-14 06:59:21 +0000,Phone,3.0
1043,2023-02-14 09:28:51 +0000,Business lunch,10.0
1044,2023-02-14 15:49:44 +0000,Market,7.3
1045,2023-02-15 09:54:32 +0000,Business lunch,10.0
1046,2023-02-15 09:54:39 +0000,Market,1.3
1047,2023-02-15 15:26:08 +0000,Market,1.0
1048,2023-02-15 16:20:29 +0000,Market,4.25
1049,2023-02-16 04:40:45 +0000,Market,0.7
1050,2023-02-16 09:39:56 +0000,Business lunch,10.0
1051,2023-02-16 15:21:21 +0000,Market,4.47
1052,2023-02-17 04:16:49 +0000,Market,15.0
1053,2023-02-17 09:45:34 +0000,Business lunch,10.0
1054,2023-02-17 10:01:30 +0000,Events,50.0
1055,2023-02-17 16:30:40 +0000,Coffe,3.12
1056,2023-02-17 17:21:21 +0000,Market,13.6
1057,2023-02-18 09:40:18 +0000,Taxi,5.0
1058,2023-02-18 10:09:42 +0000,Restuarant,5.3
1059,2023-02-18 10:09:47 +0000,Coffe,6.7
1060,2023-02-18 13:00:02 +0000,Coffe,6.7
1061,2023-02-18 14:54:26 +0000,Coffe,6.7
1062,2023-02-17 20:09:00 +0000,Market,22.0
1063,2023-02-17 20:10:00 +0000,Transport,5.0
1064,2023-02-19 05:31:13 +0000,Market,2.15
1065,2023-02-19 06:36:34 +0000,Coffe,6.7
1066,2023-02-19 09:28:15 +0000,Coffe,18.2
1067,2023-02-19 11:59:04 +0000,Market,0.52
1068,2023-02-19 13:00:13 +0000,Market,0.52
1069,2023-02-19 13:32:15 +0000,Coffe,6.9
1070,2023-02-19 19:56:35 +0000,Market,1.35
1071,2023-02-19 19:56:42 +0000,Restuarant,31.0
1072,2023-02-20 04:35:42 +0000,Market,2.0
1073,2023-02-20 09:45:27 +0000,Business lunch,10.0
1074,2023-02-20 15:33:54 +0000,Market,7.0
1075,2023-02-21 05:20:22 +0000,Market,2.22
1076,2023-02-21 06:01:59 +0000,Phone,1.0
1077,2023-02-21 09:58:10 +0000,Business lunch,10.53
1078,2023-02-22 04:26:05 +0000,Market,1.4
1079,2023-02-22 10:21:35 +0000,Business lunch,11.0
1080,2023-02-22 14:38:35 +0000,Market,0.6
1081,2023-02-22 14:38:39 +0000,Transport,5.0
1082,2023-02-22 16:29:47 +0000,Market,2.2
1083,2023-02-23 17:50:45 +0000,Phone,1.25
1084,2023-02-23 17:50:57 +0000,Business lunch,10.0
1085,2023-02-23 17:51:15 +0000,Market,1.3
1086,2023-02-23 19:17:00 +0000,Restuarant,35.0
1087,2023-02-24 04:14:06 +0000,Market,1.2
1088,2023-02-24 09:22:28 +0000,Business lunch,10.0
1089,2023-02-24 18:04:52 +0000,Market,25.0
1090,2023-02-25 07:21:28 +0000,Coffe,6.7
1091,2023-02-25 07:21:35 +0000,Restuarant,5.3
1092,2023-02-25 10:12:24 +0000,Coffe,6.7
1093,2023-02-25 12:35:31 +0000,Market,8.5
1094,2023-02-25 19:33:01 +0000,Events,5.0
1095,2023-02-25 19:33:08 +0000,Taxi,3.0
1096,2023-02-25 19:33:12 +0000,Market,3.0
1097,2023-02-26 06:52:41 +0000,Coffe,15.0
1098,2023-02-26 09:26:08 +0000,Coffe,6.7
1099,2023-02-26 11:33:34 +0000,Market,10.44
1100,2023-02-26 13:42:14 +0000,Restuarant,5.3
1101,2023-02-26 13:50:01 +0000,Coffe,11.3
1102,2023-02-26 16:31:02 +0000,Market,5.9
1103,2023-02-27 07:08:20 +0000,Market,1.3
1104,2023-02-27 09:23:05 +0000,Business lunch,10.0
1105,2023-02-27 14:36:22 +0000,Phone,3.0
1106,2023-02-27 17:49:46 +0000,Restuarant,68.0
1107,2023-02-27 17:49:59 +0000,Market,3.54
1108,2023-02-27 19:10:28 +0000,Market,9.57
1109,2023-02-28 05:01:35 +0000,Market,7.15
1110,2023-02-28 09:38:54 +0000,Business lunch,10.0
1111,2023-02-28 17:17:19 +0000,Restuarant,5.3
1112,2023-03-01 10:14:07 +0000,Business lunch,10.0
1113,2023-03-01 13:49:10 +0000,Phone,10.0
1114,2023-03-01 16:13:18 +0000,Clothing,210.0
1115,2023-03-01 16:13:20 +0000,Clothing,56.0
1116,2023-03-01 16:13:24 +0000,Other,10.0
1117,2023-03-01 16:13:28 +0000,Taxi,2.3
1118,2023-03-01 16:35:20 +0000,Coffe,7.0
1119,2023-03-01 20:45:15 +0000,Phone,3.0
1120,2023-03-01 20:45:17 +0000,Transport,5.0
1121,2023-03-02 09:44:52 +0000,Restuarant,10.53
1122,2023-03-02 11:51:43 +0000,Events,20.0
1123,2023-03-02 15:08:42 +0000,Market,9.44
1124,2023-03-02 17:53:46 +0000,Market,11.13
1125,2023-03-03 04:54:52 +0000,Market,0.75
1126,2023-03-03 12:07:51 +0000,Business lunch,10.0
1127,2023-03-03 18:13:45 +0000,Health,77.1
1128,2023-03-03 18:13:48 +0000,Market,12.0
1129,2023-03-04 06:29:02 +0000,Taxi,9.0
1130,2023-03-04 08:51:57 +0000,Restuarant,200.0
1131,2023-03-04 10:28:24 +0000,Coffe,52.0
1132,2023-03-04 15:07:28 +0000,Coffe,6.7
1133,2023-03-04 15:07:30 +0000,Coffe,6.7
1134,2023-03-04 16:57:03 +0000,Market,3.6
1135,2023-03-05 06:57:22 +0000,Coffe,6.7
1136,2023-03-05 09:34:22 +0000,Coffe,14.2
1137,2023-03-05 13:42:51 +0000,Market,1.0
1138,2023-03-05 14:18:00 +0000,Restuarant,5.4
1139,2023-03-05 21:27:41 +0000,Restuarant,25.0
1140,2023-03-06 05:04:31 +0000,Market,0.9
1141,2023-03-06 07:51:59 +0000,Sport,68.0
1142,2023-03-06 17:04:21 +0000,Restuarant,5.4
1143,2023-03-06 17:14:56 +0000,Market,2.05
1144,2023-03-07 10:55:13 +0000,Business lunch,13.0
1145,2023-03-07 10:55:15 +0000,Events,60.0
1146,2023-03-07 12:06:48 +0000,Health,1.34
1147,2023-03-07 17:13:56 +0000,Restuarant,5.4
1148,2023-03-07 18:14:03 +0000,Transport,5.0
1149,2023-03-08 06:26:36 +0000,Phone,3.0
1150,2023-03-08 10:32:12 +0000,Market,10.8
1151,2023-03-08 12:17:10 +0000,Coffe,7.1
1152,2023-03-08 15:33:58 +0000,Restuarant,5.4
1153,2023-03-08 16:34:34 +0000,Market,3.25
1154,2023-03-08 16:34:36 +0000,Health,0.9
1155,2023-03-09 05:20:53 +0000,Market,1.0
1156,2023-03-09 09:38:33 +0000,Business lunch,13.12
1157,2023-03-09 15:22:03 +0000,Market,5.0
1158,2023-03-09 17:33:13 +0000,Coffe,3.12
1159,2023-03-09 17:54:19 +0000,Market,6.46
1160,2023-03-11 08:04:50 +0000,Restuarant,19.0
1161,2023-03-11 08:05:11 +0000,Communal,150.0
1162,2023-03-11 08:22:51 +0000,Coffe,16.0
1163,2023-03-11 10:23:30 +0000,Coffe,7.0
1164,2023-03-11 19:05:06 +0000,Restuarant,36.0
1165,2023-03-12 08:07:34 +0000,Restuarant,39.0
1166,2023-03-12 08:07:38 +0000,Coffe,7.1
1167,2023-03-12 11:23:50 +0000,Coffe,7.1
1168,2023-03-12 13:54:18 +0000,Coffe,9.0
1169,2023-03-11 20:41:00 +0000,Other,5.0
1170,2023-03-11 20:41:59 +0000,Restuarant,10.0
1171,2023-03-13 10:43:53 +0000,Business lunch,10.0
1172,2023-03-13 17:07:17 +0000,Coffe,7.1
1173,2023-03-13 17:07:19 +0000,Coffe,3.12
1174,2023-03-13 19:12:58 +0000,Transport,5.0
1175,2023-03-13 19:33:20 +0000,Market,13.51
1176,2023-03-14 09:44:45 +0000,Business lunch,10.0
1177,2023-03-14 14:43:01 +0000,Coffe,7.1
1178,2023-03-14 17:45:39 +0000,Restuarant,5.4
1179,2023-03-14 18:50:41 +0000,Market,9.24
1180,2023-03-15 09:50:30 +0000,Business lunch,9.0
1181,2023-03-15 10:00:59 +0000,Market,0.7
1182,2023-03-15 15:38:43 +0000,Coffe,7.3
1183,2023-03-15 17:40:06 +0000,Coffe,7.1
1184,2023-03-14 21:21:30 +0000,Market,7.52
1185,2023-03-14 21:21:00 +0000,Restuarant,5.4
1186,2023-03-16 09:57:04 +0000,Market,8.4
1187,2023-03-16 15:41:33 +0000,Coffe,7.1
1188,2023-03-16 17:06:00 +0000,Coffe,9.0
1189,2023-03-16 17:06:11 +0000,Business lunch,8.5
1190,2023-03-16 18:52:37 +0000,Market,6.08
1191,2023-03-17 08:16:37 +0000,Sport,30.0
1192,2023-03-17 10:10:53 +0000,Market,1.0
1193,2023-03-17 14:31:04 +0000,Coffe,7.1
1194,2023-03-17 15:24:29 +0000,Coffe,7.1
1195,2023-03-17 16:31:47 +0000,Coffe,8.9
1196,2023-03-17 19:29:55 +0000,Market,8.55
1197,2023-03-18 06:50:54 +0000,Clothing,70.0
1198,2023-03-18 07:35:31 +0000,Coffe,7.1
1199,2023-03-18 09:20:54 +0000,Coffe,7.1
1200,2023-03-18 10:35:27 +0000,Coffe,7.5
1201,2023-03-18 12:57:11 +0000,Events,100.0
1202,2023-03-18 13:20:59 +0000,Market,1.0
1203,2023-03-18 13:51:51 +0000,Coffe,7.1
1204,2023-03-18 15:24:25 +0000,Coffe,7.0
1205,2023-03-19 08:33:43 +0000,Phone,3.0
1206,2023-03-19 10:11:32 +0000,Coffe,7.1
1207,2023-03-19 10:21:06 +0000,Coffe,7.1
1208,2023-03-19 12:27:20 +0000,Market,1.6
1209,2023-03-19 13:46:18 +0000,Coffe,7.1
1210,2023-03-19 15:27:48 +0000,Coffe,7.1
1211,2023-03-20 09:36:00 +0000,Coffe,7.1
1212,2023-03-20 12:26:11 +0000,Coffe,7.1
1213,2023-03-20 12:26:26 +0000,Market,2.3
1214,2023-03-20 15:21:05 +0000,Coffe,7.1
1215,2023-03-20 15:38:08 +0000,Coffe,8.9
1216,2023-03-20 19:26:15 +0000,Health,19.0
1217,2023-03-20 19:47:10 +0000,Market,4.62
1218,2023-03-20 19:48:40 +0000,Market,1.65
1219,2023-03-21 07:08:47 +0000,Coffe,7.1
1220,2023-03-21 09:05:47 +0000,Coffe,7.1
1221,2023-03-21 14:06:30 +0000,Market,1.4
1222,2023-03-21 14:37:42 +0000,Coffe,7.1
1223,2023-03-21 18:07:18 +0000,Transport,5.0
1224,2023-03-21 18:57:45 +0000,Market,17.0
1225,2023-03-22 10:06:17 +0000,Coffe,7.1
1226,2023-03-22 15:14:39 +0000,Coffe,9.0
1227,2023-03-22 16:17:54 +0000,Market,1.0
1228,2023-03-21 20:33:00 +0000,Restuarant,13.0
1229,2023-03-21 21:17:00 +0000,Market,17.5
1230,2023-03-23 08:05:34 +0000,Market,7.3
1231,2023-03-23 13:31:22 +0000,Market,9.5
1232,2023-03-24 15:26:56 +0000,Coffe,16.0
1233,2023-03-24 18:21:25 +0000,Coffe,7.1
1234,2023-03-23 20:51:00 +0000,Market,10.0
1235,2023-03-25 08:45:00 +0000,Other,12.0
1236,2023-03-25 09:00:47 +0000,Communal,26.0
1237,2023-03-25 10:04:10 +0000,Market,8.0
1238,2023-03-24 20:44:00 +0000,Market,4.34
1239,2023-03-26 15:19:25 +0000,Coffe,16.0
1240,2023-03-26 16:52:58 +0000,Phone,1.5
1241,2023-03-26 16:59:52 +0000,Coffe,7.1
1242,2023-03-25 20:35:58 +0000,Market,3.6
1243,2023-03-27 19:18:00 +0000,Restuarant,26.0
1244,2023-03-26 20:18:00 +0000,Restuarant,12.0
1245,2023-03-27 19:51:57 +0000,Market,10.41
1246,2023-03-28 14:12:21 +0000,Transport,5.0
1247,2023-03-28 15:06:52 +0000,Market,10.17
1248,2023-03-29 18:16:51 +0000,Restuarant,20.0
1249,2023-03-29 04:09:00 +0000,Market,6.5
1250,2023-03-29 05:21:57 +0000,Restuarant,5.0
1251,2023-03-30 10:10:09 +0000,Phone,1.61
1252,2023-03-30 15:07:40 +0000,Market,19.5
1253,2023-03-31 06:39:39 +0000,Other,20.0
1254,2023-03-31 10:50:51 +0000,Market,8.9
1255,2023-03-31 13:06:22 +0000,Events,28.0
1256,2023-03-31 19:40:16 +0000,Restuarant,34.0
1257,2023-04-01 15:29:15 +0000,Coffe,14.3
1258,2023-04-01 19:51:41 +0000,Transport,5.0
1259,2023-03-31 20:56:00 +0000,Market,20.0
1260,2023-04-02 08:52:46 +0000,Learning,24.0
1261,2023-04-02 15:49:05 +0000,Phone,10.0
1262,2023-04-01 21:09:00 +0000,Restuarant,34.0
1263,2023-04-03 16:10:19 +0000,Phone,1.81
1264,2023-04-03 19:25:18 +0000,Restuarant,36.0
1265,2023-04-03 19:25:19 +0000,Restuarant,25.0
1266,2023-04-04 15:28:31 +0000,Coffe,16.0
1267,2023-04-04 16:56:27 +0000,Coffe,7.1
1268,2023-04-05 10:05:17 +0000,Sport,68.0
1269,2023-04-05 15:31:58 +0000,Coffe,16.0
1270,2023-04-05 16:46:54 +0000,Coffe,7.1
1271,2023-04-05 19:26:58 +0000,Market,37.0
1272,2023-04-06 15:32:22 +0000,Coffe,16.0
1273,2023-04-06 17:41:48 +0000,Coffe,7.1
1274,2023-04-05 20:21:00 +0000,Market,11.0
1275,2023-04-07 15:33:39 +0000,Coffe,16.0
1276,2023-04-06 20:51:00 +0000,Restuarant,85.0
1277,2023-04-08 15:32:07 +0000,Coffe,16.0
1278,2023-04-08 17:24:35 +0000,Coffe,8.13
1279,2023-04-08 19:14:06 +0000,Transport,5.0
1280,2023-04-07 20:19:00 +0000,Market,15.83
1281,2023-04-09 09:56:22 +0000,Other,10.0
1282,2023-04-09 15:33:07 +0000,Coffe,16.0
1283,2023-04-09 17:06:23 +0000,Coffe,7.9
1284,2023-04-08 20:45:00 +0000,Market,32.0
1285,2023-04-10 18:18:12 +0000,Phone,7.2
1286,2023-04-10 19:16:41 +0000,Restuarant,223.0
1287,2023-04-09 20:35:58 +0000,Market,4.23
1288,2023-04-11 14:13:16 +0000,Health,39.2
1289,2023-04-11 15:37:54 +0000,Coffe,14.6
1290,2023-04-11 16:33:10 +0000,Coffe,7.1
1291,2023-04-10 20:40:00 +0000,Market,18.32
1292,2023-04-12 05:11:03 +0000,Communal,150.0
1293,2023-04-12 15:41:32 +0000,Coffe,16.0
1294,2023-04-12 19:39:46 +0000,Restuarant,25.0
1295,2023-04-11 20:22:00 +0000,Market,8.67
1296,2023-04-13 15:18:20 +0000,Market,25.2
1297,2023-04-14 13:49:59 +0000,Restuarant,33.0
1298,2023-04-14 15:41:50 +0000,Coffe,16.0
1299,2023-04-14 17:40:23 +0000,Coffe,7.1
1300,2023-04-13 20:46:00 +0000,Market,8.17
1301,2023-04-15 08:56:01 +0000,Taxi,3.0
1302,2023-04-15 13:37:38 +0000,Market,2.3
1303,2023-04-15 13:37:44 +0000,Other,8.0
1304,2023-04-15 14:17:59 +0000,Clothing,47.0
1305,2023-04-15 17:45:05 +0000,Coffe,7.1
1306,2023-04-15 19:35:26 +0000,Transport,5.0
1307,2023-04-16 16:21:43 +0000,Coffe,7.1
1308,2023-04-15 20:44:00 +0000,Market,30.0
1309,2023-04-16 18:35:00 +0000,Coffe,7.1
1310,2023-04-17 16:59:01 +0000,Coffe,7.1
1311,2023-04-17 16:59:05 +0000,Restuarant,24.0
1312,2023-04-18 12:40:49 +0000,Travel,78.0
1313,2023-04-18 15:46:16 +0000,Coffe,16.0
1314,2023-04-18 17:12:36 +0000,Coffe,7.1
1315,2023-04-19 04:05:03 +0000,Phone,2.0
1316,2023-04-19 15:44:51 +0000,Coffe,17.0
1317,2023-04-19 18:34:01 +0000,Health,17.0
1318,2023-04-19 18:34:03 +0000,Market,12.0
1319,2023-04-20 18:51:18 +0000,Transport,1.5
1320,2023-04-20 18:51:26 +0000,Restuarant,35.0
1321,2023-04-19 20:02:59 +0000,Restuarant,5.8
1322,2023-04-21 10:51:02 +0000,Restuarant,53.0
1323,2023-04-21 12:47:44 +0000,Coffe,7.3
1324,2023-04-21 13:10:03 +0000,Coffe,12.0
1325,2023-04-21 13:10:28 +0000,Clothing,300.0
1326,2023-04-21 15:33:14 +0000,Coffe,5.3
1327,2023-04-22 16:09:28 +0000,Travel,20.0
1328,2023-04-22 18:28:25 +0000,Market,1.41
1329,2023-04-23 08:34:53 +0000,Events,50.0
1330,2023-04-23 09:43:42 +0000,Transport,0.3
1331,2023-04-23 17:24:10 +0000,Film/enjoyment,8.0
1332,2023-04-23 17:24:32 +0000,Market,2.0
1333,2023-04-23 17:24:46 +0000,Restuarant,7.5
1334,2023-04-24 05:56:00 +0000,Market,1.2
1335,2023-04-24 06:23:22 +0000,Market,21.0
1336,2023-04-24 06:23:25 +0000,Other,10.0
1337,2023-04-24 10:51:29 +0000,Restuarant,33.0
1338,2023-04-24 10:51:33 +0000,Coffe,14.0
1339,2023-04-24 13:34:02 +0000,Restuarant,7.3
1340,2023-04-24 15:07:18 +0000,Coffe,12.0
1341,2023-04-24 17:47:23 +0000,Transport,5.0
1342,2023-04-24 19:03:29 +0000,Market,2.4
1343,2023-04-25 05:22:19 +0000,Market,1.0
1344,2023-04-26 05:07:29 +0000,Market,0.9
1345,2023-04-26 09:52:59 +0000,Market,2.13
1346,2023-04-26 09:53:04 +0000,Health,5.86
1347,2023-04-26 15:59:53 +0000,Coffe,16.0
1348,2023-04-27 04:53:39 +0000,Market,13.0
1349,2023-04-28 04:49:17 +0000,Market,0.9
1350,2023-04-27 04:49:00 +0000,Restuarant,20.38
1351,2023-04-28 09:35:37 +0000,Restuarant,10.0
1352,2023-04-28 16:27:22 +0000,Coffe,14.3
1353,2023-04-28 19:12:21 +0000,Transport,5.0
1354,2023-04-27 20:01:00 +0000,Market,6.54
1355,2023-04-29 03:00:45 +0000,Transport,1.0
1356,2023-04-30 09:23:23 +0000,Restuarant,13.0
1357,2023-04-30 10:49:17 +0000,Restuarant,10.0
1358,2023-04-30 10:49:26 +0000,joy,20.0
1359,2023-04-30 14:27:11 +0000,Coffe,9.2
1360,2023-04-30 16:38:22 +0000,Coffe,7.3
1361,2023-04-30 19:51:29 +0000,Market,6.5
1362,2023-05-01 05:55:07 +0000,Sport,490.0
1363,2023-05-01 09:46:21 +0000,Restuarant,10.0
1364,2023-05-01 15:10:18 +0000,Coffe,16.0
1365,2023-05-01 17:03:53 +0000,Other,10.0
1366,2023-05-02 02:33:09 +0000,Transport,1.0
1367,2023-05-02 06:10:01 +0000,Phone,13.0
1368,2023-05-02 11:06:53 +0000,Coffe,12.6
1369,2023-05-02 16:26:44 +0000,Coffe,17.0
1370,2023-05-03 10:03:44 +0000,Business lunch,13.0
1371,2023-05-03 14:20:10 +0000,Sport,20.0
1372,2023-05-03 14:51:30 +0000,Transport,5.0
1373,2023-05-03 15:51:17 +0000,Market,9.32
1374,2023-05-03 20:29:58 +0000,Restuarant,45.0
1375,2023-05-05 17:48:19 +0000,Restuarant,63.0
1376,2023-05-05 18:13:58 +0000,Market,2.23
1377,2023-05-06 05:19:43 +0000,Transport,0.7
1378,2023-05-06 07:04:43 +0000,Restuarant,20.0
1379,2023-05-06 07:45:44 +0000,Coffe,7.0
1380,2023-05-06 10:51:33 +0000,Market,20.0
1381,2023-05-06 14:12:28 +0000,Coffe,8.9
1382,2023-05-06 14:55:37 +0000,Coffe,7.1
1383,2023-05-07 11:21:11 +0000,Coffe,12.0
1384,2023-05-07 11:21:15 +0000,Coffe,7.1
1385,2023-05-07 11:21:17 +0000,Restuarant,20.0
1386,2023-05-07 12:51:20 +0000,Coffe,9.0
1387,2023-05-07 14:16:03 +0000,Coffe,8.0
1388,2023-05-07 16:43:52 +0000,Coffe,14.3
1389,2023-05-08 03:28:56 +0000,Clothing,30.0
1390,2023-05-08 05:00:56 +0000,Market,0.9
1391,2023-05-08 10:26:23 +0000,Market,9.32
1392,2023-05-08 15:30:08 +0000,Coffe,16.0
1393,2023-05-08 17:49:32 +0000,Market,31.0
1394,2023-05-08 05:27:00 +0000,Taxi,4.0
1395,2023-05-09 09:02:09 +0000,Restuarant,14.6
1396,2023-05-09 11:24:17 +0000,Taxi,1.0
1397,2023-05-09 11:34:04 +0000,Coffe,12.0
1398,2023-05-09 12:45:51 +0000,Taxi,3.0
1399,2023-05-09 12:56:31 +0000,Market,2.51
1400,2023-05-09 17:09:59 +0000,Taxi,5.49
1401,2023-05-09 19:26:37 +0000,Restuarant,43.0
1402,2023-05-10 06:35:01 +0000,Transport,6.0
1403,2023-05-10 07:19:23 +0000,Coffe,16.0
1404,2023-05-10 08:08:25 +0000,Clothing,59.0
1405,2023-05-10 12:50:39 +0000,Coffe,16.0
1406,2023-05-10 12:50:42 +0000,Restuarant,26.0
1407,2023-05-10 14:49:14 +0000,Phone,5.0
1408,2023-05-10 18:21:50 +0000,Market,10.35
1409,2023-05-11 15:26:33 +0000,Market,1.8
1410,2023-05-11 15:26:35 +0000,Restuarant,92.0
1411,2023-05-11 15:44:26 +0000,Transport,5.0
1412,2023-05-11 16:45:31 +0000,Health,17.0
1413,2023-05-11 16:45:37 +0000,Market,11.0
1414,2023-05-12 12:39:07 +0000,Communal,150.0
1415,2023-05-12 12:39:12 +0000,Restuarant,12.0
1416,2023-05-12 19:44:12 +0000,Health,71.0
1417,2023-05-12 19:48:54 +0000,Market,8.0
1418,2023-05-13 07:45:54 +0000,Coffe,15.0
1419,2023-05-13 09:52:34 +0000,Coffe,7.9
1420,2023-05-13 09:52:36 +0000,Learning,35.0
1421,2023-05-13 13:22:36 +0000,Restuarant,13.0
1422,2023-05-13 13:46:52 +0000,Coffe,7.1
1423,2023-05-13 15:21:12 +0000,Coffe,9.0
1424,2023-05-13 18:44:02 +0000,Market,4.0
1425,2023-05-14 07:07:34 +0000,Coffe,16.0
1426,2023-05-14 09:08:26 +0000,Coffe,14.4
1427,2023-05-14 09:48:28 +0000,Learning,1.1
1428,2023-05-14 12:37:22 +0000,Coffe,9.0
1429,2023-05-14 14:32:10 +0000,Taxi,4.0
1430,2023-05-14 14:32:14 +0000,Other,10.0
1431,2023-05-14 18:17:04 +0000,Coffe,8.9
1432,2023-05-14 18:37:38 +0000,Taxi,4.29
1433,2023-05-15 05:12:23 +0000,Market,1.0
1434,2023-05-15 08:49:37 +0000,Restuarant,6.0
1435,2023-05-15 10:12:22 +0000,Market,6.0
1436,2023-05-15 14:17:21 +0000,Coffe,7.9
1437,2023-05-15 15:56:35 +0000,Coffe,23.0
1438,2023-05-16 10:06:05 +0000,Market,8.5
1439,2023-05-16 18:58:21 +0000,Market,4.0
1440,2023-05-16 18:58:26 +0000,Restuarant,100.0
1441,2023-05-16 19:42:28 +0000,Market,2.0
1442,2023-05-17 05:11:16 +0000,Market,1.6
1443,2023-05-17 10:03:01 +0000,Restuarant,12.0
1444,2023-05-17 10:03:04 +0000,Market,4.0
1445,2023-05-17 14:31:26 +0000,Coffe,7.1
1446,2023-05-17 16:15:45 +0000,Coffe,7.1
1447,2023-05-17 19:37:34 +0000,Market,8.0
1448,2023-05-18 05:04:49 +0000,Market,2.0
1449,2023-05-18 10:06:47 +0000,Market,1.0
1450,2023-05-18 14:31:02 +0000,Coffe,7.1
1451,2023-05-18 17:23:30 +0000,Transport,5.0
1452,2023-05-18 18:22:10 +0000,Market,8.0
1453,2023-05-19 09:59:54 +0000,Restuarant,11.0
1454,2023-05-19 10:57:01 +0000,Learning,1.4
1455,2023-05-19 16:07:26 +0000,Coffe,7.1
1456,2023-05-19 19:20:56 +0000,Market,12.45
1457,2023-05-20 09:59:24 +0000,Market,1.5
1458,2023-05-20 09:59:27 +0000,Coffe,7.0
1459,2023-05-20 13:26:03 +0000,Coffe,15.0
1460,2023-05-20 19:29:24 +0000,Market,8.0
1461,2023-05-20 19:29:28 +0000,Restuarant,114.0
1462,2023-05-20 19:29:32 +0000,Taxi,5.0
1463,2023-05-21 07:34:13 +0000,Coffe,7.1
1464,2023-05-21 07:34:15 +0000,Taxi,3.0
1465,2023-05-21 11:33:30 +0000,Taxi,3.0
1466,2023-05-21 11:50:38 +0000,Coffe,9.0
1467,2023-05-21 15:19:52 +0000,Market,22.0
1468,2023-05-21 15:20:49 +0000,Health,17.0
1469,2023-05-21 15:21:39 +0000,Other,10.0
1470,2023-05-22 02:55:32 +0000,Market,0.85
1471,2023-05-22 04:25:15 +0000,Market,3.0
1472,2023-05-22 04:25:20 +0000,Market,0.05
1473,2023-05-22 09:35:06 +0000,Restuarant,8.5
1474,2023-05-22 15:11:20 +0000,Coffe,7.1
1475,2023-05-22 16:28:10 +0000,Coffe,7.1
1476,2023-05-22 19:19:01 +0000,Market,29.0
1477,2023-05-23 04:56:03 +0000,Market,4.1
1478,2023-05-23 08:31:04 +0000,Health,55.0
1479,2023-05-23 09:54:37 +0000,Restuarant,8.0
1480,2023-05-23 15:13:34 +0000,Coffe,7.1
1481,2023-05-24 05:00:37 +0000,Market,3.4
1482,2023-05-24 07:42:46 +0000,Phone,5.0
1483,2023-05-24 10:02:04 +0000,Business lunch,6.0
1484,2023-05-24 16:55:40 +0000,Coffe,24.0
1485,2023-05-24 19:11:54 +0000,Transport,5.0
1486,2023-05-25 04:54:31 +0000,Market,5.81
1487,2023-05-25 07:34:52 +0000,Other,1.7
1488,2023-05-25 10:11:50 +0000,Market,1.45
1489,2023-05-25 11:50:42 +0000,Market,2.0
1490,2023-05-25 16:22:01 +0000,Coffe,7.1
1491,2023-05-26 05:36:34 +0000,Market,5.0
1492,2023-05-26 06:13:16 +0000,Health,11.0
1493,2023-05-26 10:05:24 +0000,Market,3.0
1494,2023-05-26 16:57:26 +0000,Phone,2.0
1495,2023-05-26 19:22:00 +0000,Market,20.27
1496,2023-05-27 06:17:28 +0000,Coffe,8.1
1497,2023-05-27 08:13:46 +0000,Coffe,8.1
1498,2023-05-27 10:33:57 +0000,Coffe,9.0
1499,2023-05-27 12:43:13 +0000,Market,1.8
1500,2023-05-27 14:45:17 +0000,Coffe,12.0
1501,2023-05-27 16:37:45 +0000,Coffe,8.9
1502,2023-05-27 18:48:06 +0000,Restuarant,5.4
1503,2023-05-28 12:41:26 +0000,Restuarant,7.3
1504,2023-05-28 13:05:52 +0000,Market,0.85
1505,2023-05-28 13:06:01 +0000,Coffe,7.3
1506,2023-05-28 14:17:19 +0000,Taxi,1.6
1507,2023-05-28 14:33:49 +0000,Coffe,8.1
1508,2023-05-28 17:23:55 +0000,Market,13.68
